Sr.No,Sample ID,Unnamed: 2,Date,Location,Kit used,CtN,CtE,CtRdRp,PCR_Result
1199,SSBS/M/2022/1199,S/1199,26/08/2022,Rahatni new DP road,Genepath,0,35.98,32.83,Negative
1200,SSBS/M/2022/1200,S/1200,26/08/2022,"Phugewadi/Dapodi, sai service",Genepath,0,0,0,Negative
1201,SSBS/M/2022/1201,S/1201,26/08/2022,"Harris Bridge, Dapodi",Genepath,33.72,0,35.25,Negative
1202,SSBS/M/2022/1202,S/1202,29/08/2022,Shivajinagar Vaidhawadi,Genepath,29.7,36.55,32.23,Positive
1203,SSBS/M/2022/1203,S/1203,29/08/2022,Shivajinagar Chaturshringi,Genepath,28.66,34.63,31.83,Positive
1204,SSBS/M/2022/1204,S/1204,29/08/2022,Sanjeevan hospital Kothrud,Genepath,33.38,39.26,36.34,Negative
1205,SSBS/M/2022/1205,S/1205,29/08/2022,Karve road Kothrud,Genepath,30.59,35.35,33.39,Positive
1206,SSBS/M/2022/1206,S/1206,29/08/2022,Warje Mumbai/Bangalore Highway,Genepath,27.39,33.95,31.36,Positive
1207,SSBS/M/2022/1207,S/1207,29/08/2022,Kothrud Bus depot,Genepath,26.67,34.69,30.34,Positive
1208,SSBS/M/2022/1208,S/1208,30/08/2022,"Baner, Mahalunge Bridge",Genepath,0,0,0,Positive
1209,SSBS/M/2022/1209,S/1209,30/08/2022,Baner/Balewadi,Genepath,29.5,32.68,31.64,Negative
1210,SSBS/M/2022/1210,S/1210,30/08/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,27.29,0,0,Negative
1211,SSBS/M/2022/1211,S/1211,30/08/2022,Someshwarwadi,Genepath,33.68,0,0,Negative
1212,SSBS/M/2022/1212,S/1212,30/08/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1213,SSBS/M/2022/1213,S/1213,9/1/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1214,SSBS/M/2022/1214,S/1214,9/1/2022,"Shastrinagar, pimpri",Genepath,29.6,36.02,32.51,Positive
1215,SSBS/M/2022/1215,S/1215,9/1/2022,kasarwadi pimple gurav road,Genepath,32.68,35.49,34.41,Positive
1216,SSBS/M/2022/1216,S/1216,9/1/2022,"Pimple gurav, 60 feet road",Genepath,28.84,33.29,31.23,Positive
1217,SSBS/M/2022/1217,S/1217,9/1/2022,Dapodi / Old sangvi Bridge,Genepath,0,0,0,Negative
1218,SSBS/M/2022/1218,S/1218,9/2/2022,Rahatni new DP road,Genepath,37.36,0,37.04,Negative
1219,SSBS/M/2022/1219,S/1219,9/2/2022,"Phugewadi/Dapodi, sai service",Genepath,34.46,0,36.61,Negative
1220,SSBS/M/2022/1220,S/1220,9/2/2022,"Harris Bridge, Dapodi",Genepath,0,0,0,Negative
1221,SSBS/M/2022/1221,S/1221,9/5/2022,Shivajinagar Vaidhawadi,Genepath,29.13,37.85,33.3,Positive
1222,SSBS/M/2022/1222,S/1222,9/5/2022,Shivajinagar Chaturshringi,Genepath,29.25,36.44,33.52,Positive
1223,SSBS/M/2022/1223,S/1223,9/5/2022,Sanjeevan hospital Kothrud,Genepath,31.15,36.35,33.8,Positive
1224,SSBS/M/2022/1224,S/1224,9/5/2022,Karve road Kothrud,Genepath,0,0,0,Negative
1225,SSBS/M/2022/1225,S/1225,9/5/2022,Warje Mumbai/Bangalore Highway,Genepath,30.85,38.21,34.41,Positive
1226,SSBS/M/2022/1226,S/1226,9/5/2022,Kothrud Bus depot,Genepath,30.51,0,34.33,Positive
1227,SSBS/M/2022/1227,S/1227,9/6/2022,"Baner, Mahalunge Bridge",Genepath,32.03,0,39.63,Negative
1228,SSBS/M/2022/1228,S/1228,9/6/2022,Baner/Balewadi,Genepath,38.92,0,0,Negative
1229,SSBS/M/2022/1229,S/1229,9/6/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,0,0,Negative
1230,SSBS/M/2022/1230,S/1230,9/6/2022,Someshwarwadi,Genepath,29.27,0,0,Negative
1231,SSBS/M/2022/1231,S/1231,9/6/2022,"DP road, Botanical Garden, Aundh",Genepath,33.46,0,34.44,Positive
1232,SSBS/M/2022/1232,S/1232,9/7/2022,Dattawadi under rajaram bridge,Genepath,0,0,0,Negative
1233,SSBS/M/2022/1233,S/1233,9/7/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,28.62,38.61,30.83,Positive
1234,SSBS/M/2022/1234,S/1234,9/7/2022,Shivajinagar Juna bazaar,Genepath,0,0,35.37,Negative
1235,SSBS/M/2022/1235,S/1235,9/7/2022,"Vishrantwadi, shantinagar",Genepath,26.69,34.38,29.39,Positive
1236,SSBS/M/2022/1236,S/1236,9/8/2022,"Chinchwad, Aditya birla hospital",Genepath,29.49,0,32.59,Positive
1237,SSBS/M/2022/1237,S/1237,9/8/2022,"Shastrinagar, pimpri",Genepath,28,35.9,30.73,Positive
1238,SSBS/M/2022/1238,S/1238,9/8/2022,kasarwadi pimple gurav road,Genepath,29.27,36.88,31.92,Positive
1239,SSBS/M/2022/1239,S/1239,9/8/2022,Dapodi / Old sangvi Bridge,Genepath,40.71,0,36.27,Negative
1240,SSBS/M/2022/1240,S/1240,9/12/2022,Shivajinagar Vaidhawadi,Genepath,30.1963,0,33.3413,Positive
1241,SSBS/M/2022/1241,S/1241,9/12/2022,Shivajinagar Chaturshringi,Genepath,28.0515,38.73478,33.3053,Positive
1242,SSBS/M/2022/1242,S/1242,9/12/2022,Sanjeevan hospital Kothrud,Genepath,32.772,0,35.8105,Negative
1243,SSBS/M/2022/1243,S/1243,9/12/2022,Karve road Kothrud,Genepath,32.7171,0,35.3563,Negative
1244,SSBS/M/2022/1244,S/1244,9/12/2022,Warje Mumbai/Bangalore Highway,Genepath,28.5999,0,34.272,Positive
1245,SSBS/M/2022/1245,S/1245,9/12/2022,Kothrud Bus depot,Genepath,28.1545,38.9556,31.398,Positive
1246,SSBS/M/2022/1246,S/1246,13/09/2022,"Baner, Mahalunge Bridge",Genepath,0,0,0,Negative
1247,SSBS/M/2022/1247,S/1247,13/09/2022,Baner/Balewadi,Genepath,28.4891,37.272,32.0126,Positive
1248,SSBS/M/2022/1248,S/1248,13/09/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,38.6155,0,0,Negative
1249,SSBS/M/2022/1249,S/1249,13/09/2022,Someshwarwadi,Genepath,0,0,0,Negative
1250,SSBS/M/2022/1250,S/1250,13/09/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1251,SSBS/M/2022/1251,S/1251,13/09/2022,"DP road, Botanical Garden, Aundh",Genepath,30.043,36.6731,33.4034,Positive
1252,SSBS/M/2022/1252,S/1252,14/09/2022,Dattawadi under rajaram bridge,Genepath,29.4897,0,34.8105,Positive
1253,SSBS/M/2022/1253,S/1253,14/09/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,38.9008,0,0,Negative
1254,SSBS/M/2022/1254,S/1254,14/09/2022,Shivajinagar Juna bazaar,Genepath,32.0175,0,35.6211,Positive
1255,SSBS/M/2022/1255,S/1255,14/09/2022,"Vishrantwadi, shantinagar",Genepath,0,0,0,Negative
1256,SSBS/M/2022/1256,S/1256,15/09/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1257,SSBS/M/2022/1257,S/1257,15/09/2022,"Shastrinagar, pimpri",Genepath,0,0,0,Negative
1258,SSBS/M/2022/1258,S/1258,15/09/2022,kasarwadi pimple gurav road,Genepath,30.4529,38.6988,34.3932,Positive
1259,SSBS/M/2022/1259,S/1259,15/09/2022,Dapodi / Old sangvi Bridge,Genepath,33.7306,0,0,Negative
1260,SSBS/M/2022/1260,S/1260,16/09/2022,Rahatni new DP road,Genepath,39.108,0,35.5838,Negative
1261,SSBS/M/2022/1261,S/1261,16/09/2022,"Phugewadi/Dapodi, sai service",Genepath,32.9874,0,36.6172,Negative
1262,SSBS/M/2022/1262,S/1262,16/09/2022,"Harris Bridge, Dapodi",Genepath,0,0,0,Negative
1263,SSBS/M/2022/1263,S/1263,19/09/2022,Shivajinagar Vaidhawadi,Genepath,28.7379,35.55726,32.2665,Positive
1264,SSBS/M/2022/1264,S/1264,19/09/2022,Shivajinagar Chaturshringi,Genepath,30.1461,40.3936,33.9034,Positive
1265,SSBS/M/2022/1265,S/1265,19/09/2022,Karve road Kothrud,Genepath,0,0,0,Negative
1266,SSBS/M/2022/1266,S/1266,19/09/2022,Warje Mumbai/Bangalore Highway,Genepath,30.6075,0,35.3949,Positive
1267,SSBS/M/2022/1267,S/1267,19/09/2022,Kothrud Bus depot,Genepath,0,0,0,Negative
1268,SSBS/M/2022/1268,S/1268,20/09/2022,"Baner, Mahalunge Bridge",Genepath,38.299,0,0,Negative
1269,SSBS/M/2022/1269,S/1269,20/09/2022,Baner/Balewadi,Genepath,31.7672,0,36.0838,Negative
1270,SSBS/M/2022/1270,S/1270,20/09/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,38.9858,0,Negative
1271,SSBS/M/2022/1271,S/1271,20/09/2022,Someshwarwadi,Genepath,0,0,0,Negative
1272,SSBS/M/2022/1272,S/1272,20/09/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1273,SSBS/M/2022/1273,S/1273,20/09/2022,"DP road, Botanical Garden, Aundh",Genepath,31.8111,0,35.2529,Positive
1274,SSBS/M/2022/1274,S/1274,21/09/2022,Dattawadi under rajaram bridge,Genepath,0,37.5114,0,Negative
1275,SSBS/M/2022/1275,S/1275,21/09/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,28.4627,33.8247,31.5629,Positive
1276,SSBS/M/2022/1276,S/1276,21/09/2022,Shivajinagar Juna bazaar,Genepath,35.8866,0,36.7003,Negative
1277,SSBS/M/2022/1277,S/1277,21/09/2022,"Vishrantwadi, shantinagar",Genepath,29.6426,0,31.05653,Positive
1278,SSBS/M/2022/1278,S/1278,22/09/2022,"Chinchwad, Aditya birla hospital",Genepath,0,37.5005,0,Negative
1279,SSBS/M/2022/1279,S/1279,22/09/2022,"Shastrinagar, pimpri",Genepath,30.5235,36.19034,34.54935,Positive
1280,SSBS/M/2022/1280,S/1280,22/09/2022,kasarwadi pimple gurav road,Genepath,0,38.0283,39.1701,Negative
1281,SSBS/M/2022/1281,S/1281,22/09/2022,Dapodi / Old sangvi Bridge,Genepath,0,0,0,Negative
1282,SSBS/M/2022/1282,S/1282,23/09/2022,Rahatni new DP road,Genepath,33.5229,0,35.1472,Positive
1283,SSBS/M/2022/1283,S/1283,23/09/2022,"Phugewadi/Dapodi, sai service",Genepath,0,0,0,Negative
1284,SSBS/M/2022/1284,S/1284,23/09/2022,"Harris Bridge, Dapodi",Genepath,38.7616,0,37.9391,Negative
1285,SSBS/M/2022/1285,S/1285,26/09/2022,Shivajinagar Vaidhawadi,Genepath,30.44,0,33.4,Positive
1286,SSBS/M/2022/1286,S/1286,26/09/2022,Shivajinagar Chaturshringi,Genepath,30.93,0,32.7,Positive
1287,SSBS/M/2022/1287,S/1287,26/09/2022,Karve road Kothrud,Genepath,0,0,30.8,Negative
1288,SSBS/M/2022/1288,S/1288,26/09/2022,Warje Mumbai/Bangalore Highway,Genepath,0,0,0,Negative
1289,SSBS/M/2022/1289,S/1289,26/09/2022,Kothrud Bus depot,Genepath,0,0,0,Negative
1290,SSBS/M/2022/1290,S/1290,27/09/2022,"Baner, Mahalunge Bridge",Genepath,0,0,0,Negative
1291,SSBS/M/2022/1291,S/1291,27/09/2022,Baner/Balewadi,Genepath,30.77,29.34,32.49,Positive
1292,SSBS/M/2022/1292,S/1292,27/09/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,38.73,0,Negative
1293,SSBS/M/2022/1293,S/1293,27/09/2022,Someshwarwadi,Genepath,0,0,14.94,Negative
1294,SSBS/M/2022/1294,S/1294,27/09/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1295,SSBS/M/2022/1295,S/1295,27/09/2022,"DP road, Botanical Garden, Aundh",Genepath,0,37.95,23.67,Negative
1296,SSBS/M/2022/1296,S/1296,28/09/2022,Dattawadi under rajaram bridge,Genepath,0,0,0,Negative
1297,SSBS/M/2022/1297,S/1297,28/09/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,0,0,35.44,Negative
1298,SSBS/M/2022/1298,S/1298,28/09/2022,Shivajinagar Juna bazaar,Genepath,36.21,0,33.63,Negative
1299,SSBS/M/2022/1299,S/1299,28/09/2022,"Vishrantwadi, shantinagar",Genepath,0,37.34,0,Negative
1300,SSBS/M/2022/1300,S/1300,29/09/2022,"Chinchwad, Aditya birla hospital",Genepath,0,39.48,31.86,Negative
1301,SSBS/M/2022/1301,S/1301,29/09/2022,"Shastrinagar, pimpri",Genepath,41.79,37.2,34.04,Negative
1302,SSBS/M/2022/1302,S/1302,29/09/2022,kasarwadi pimple gurav road,Genepath,0,0,0,Negative
1303,SSBS/M/2022/1303,S/1303,29/09/2022,Dapodi / Old sangvi Bridge,Genepath,0,0,23.81,Negative
1304,SSBS/M/2022/1304,S/1304,30/09/2022,Rahatni new DP road,Genepath,0,0,0,Negative
1305,SSBS/M/2022/1305,S/1305,30/09/2022,"Phugewadi/Dapodi, sai service",Genepath,0,0,0,Negative
